시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
9,이천시,남정로,,경기도 이천시 신둔면 남정리 산14-4,279,1,N,N,37.31765747,127.4128481,4,6,14.2,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,남정로,,경기도 이천시 신둔면 수광리 산32-11,282,1,N,N,37.31273824,127.4022176,5,5,17.6,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,대산로,,경기도 이천시 부발읍 산촌리 426-3,283,1,N,N,37.26897211,127.4898452,2,6,7.2,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,대산로,,경기도 이천시 부발읍 산촌리 383-1,284,1,N,N,37.26816529,127.4888479,2,6,7.2,Y,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,대산로,,경기도 이천시 부발읍 신하리 369,285,1,N,Y,37.26083375,127.4792978,2,6,6,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,대산로,,경기도 이천시 부발읍 신하리 369,286,1,N,N,37.26083375,127.4792978,3,4,9,Y,N,N,,,N,N,N,N,이천시,031-644-2382,2020-09-03
9,이천시,대산로,,경기도 이천시 부발읍 신하리 산44-1,287,1,N,N,37.2596659,127.4784337,2,6,6.4,Y,N,N,,,Y,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,대산로,,경기도 이천시 대월면 대흥리 1-15,288,1,N,N,37.24597323,127.4754624,2,4,7,Y,N,N,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,대산로,,경기도 이천시 대월면 대흥리 1-14,289,1,N,N,37.24569158,127.4760467,2,4,7,Y,N,N,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 이황리 607,41,1,N,N,37.14854049,127.580179,6,8,22,Y,N,N,25,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 이황리 572,42,1,N,N,37.14270805,127.5935397,6,6,20.8,Y,N,N,23,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 응암리 546,33,1,N,N,37.23980482,127.5115658,5,6,20,Y,N,N,23,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 선읍리 28-5,43,1,N,N,37.1370986,127.5981442,4,4,15,N,Y,N,,,N,N,N,N,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 와현리 584,45,1,N,N,37.13473708,127.6000951,6,8,21.8,Y,Y,N,23,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 송산리 716,46,1,N,N,37.13313038,127.6024458,4,8,14.2,N,N,N,,,N,N,N,N,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 송산리 2,48,1,N,N,37.13132193,127.6054812,5,8,19,Y,N,N,20,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 진암리 382-3,49,1,N,N,37.12998468,127.6079801,5,8,17.4,Y,Y,N,20,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 진암리 산2-17,50,1,N,N,37.12779056,127.6123963,6,6,23.2,Y,N,N,25,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 진암리 11-8,52,1,N,N,37.1155207,127.6223903,3,8,28,Y,N,N,28,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,장감로,,경기도 이천시 장호원읍 진암리 703,53,1,N,N,37.11554173,127.6235381,3,6,12,Y,N,N,17,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 응암리 538,34,1,N,N,37.23664094,127.5160409,7,8,22,Y,N,N,23,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 응암리 166,35,1,N,N,37.23455947,127.5202076,6,8,21.8,Y,N,N,23,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,장감로,,경기도 이천시 장호원읍 진암리 698,55,1,N,N,37.11610485,127.6261192,2,4,10,N,N,N,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,장감로,,경기도 이천시 장호원읍 장호원리101-17,57,1,N,N,37.11670959,127.6293421,2,6,10,Y,N,N,15,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,장감로,,경기도 이천시 장호원읍 장호원리120-20,58,1,N,N,37.11762713,127.6279207,2,6,10,Y,N,N,15,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,장감로,경기도 이천시 장호원읍 장감로77번길 14,경기도 이천시 장호원읍 장호원리 350번지,60,1,N,N,37.11808874,127.6312509,2,4,10.4,N,N,N,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,장감로,경기도 이천시 장호원읍 장감로77번길 14,경기도 이천시 장호원읍 장호원리 350번지,61,1,N,N,37.11808874,127.6312509,2,6,10.4,N,N,N,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,장감로,경기도 이천시 장호원읍 장감로77번길 14,경기도 이천시 장호원읍 장호원리 350번지,62,1,N,N,37.11808874,127.6312509,2,6,10.4,Y,N,N,15,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,장여로,,경기도 이천시 장호원읍 장호원리 11-6,63,1,N,N,37.11826642,127.6331129,3,6,10.4,Y,N,N,15,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,장여로,,경기도 이천시 장호원읍 장호원리 10-14,64,1,N,N,37.11901735,127.6325341,4,8,15,N,N,N,,,N,N,N,N,이천시,031-644-2382,2020-09-03
9,이천시,장여로,,경기도 이천시 장호원읍 노탑리 834-3,65,1,N,N,37.1215766,127.6307774,5,6,18,Y,N,N,23,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,장여로,,경기도 이천시 장호원읍 노탑리 826,67,1,N,N,37.13434874,127.628227,2,4,7,N,N,N,,,N,N,N,N,이천시,031-644-2382,2020-09-03
9,이천시,장여로,,경기도 이천시 장호원읍 노탑리 817,68,1,N,N,37.14120437,127.6267528,3,4,9,N,N,N,,,N,N,N,N,이천시,031-644-2382,2020-09-03
9,이천시,장여로,,경기도 이천시 장호원읍 노탑리 814,69,1,N,N,37.14509797,127.6265371,2,4,7,N,N,N,,,N,N,N,N,이천시,031-644-2382,2020-09-03
9,이천시,서동대로,,경기도 이천시 장호원읍 어석리 120,71,1,N,N,37.11457546,127.5830376,5,8,20,Y,N,N,23,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,서동대로,,경기도 이천시 장호원읍 송산리 170-2,72,1,N,N,37.11363131,127.5917837,7,8,32.6,Y,Y,N,33,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,서동대로,,경기도 이천시 장호원읍 송산리 681,74,1,N,N,37.11434707,127.6000025,7,8,28.8,Y,Y,N,30,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,서동대로,,경기도 이천시 장호원읍 진암리 744,75,1,N,N,37.11507201,127.6098416,6,8,36.2,Y,N,N,44,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,서동대로,,경기도 이천시 장호원읍 진암리 산26-4,76,1,N,N,37.11504303,127.6119791,6,8,26.8,Y,N,N,30,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,서동대로,,경기도 이천시 장호원읍 장호원리 340-11,77,1,N,N,37.11501586,127.6137566,5,6,22,Y,Y,N,25,,Y,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,서동대로,,경기도 이천시 장호원읍 진암리 17-10,79,1,N,N,37.11515626,127.616233,6,8,22.8,Y,Y,N,25,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,서동대로,,경기도 이천시 장호원읍 진암리 18,80,1,N,N,37.11512622,127.6202831,5,8,19.2,Y,Y,N,25,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,서동대로,,경기도 이천시 장호원읍 진암리 22,82,1,N,N,37.11495855,127.6230608,4,8,41.2,Y,N,N,47,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,중부대로,,경기도 이천시 마장면 양촌리 산15-2,83,1,N,N,37.25588592,127.3501105,6,6,20.4,Y,N,N,23,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,중부대로,,경기도 이천시 마장면 양촌리 28-1,84,1,N,N,37.25551945,127.3521716,6,8,28.8,Y,N,N,30,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,중부대로,,경기도 이천시 마장면 표교리 631,86,1,N,N,37.25449625,127.4048858,6,8,24,Y,N,N,25,,Y,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,중부대로,,경기도 이천시 마장면 표교리 612,87,1,N,N,37.25457551,127.4106912,7,4,24.8,Y,N,N,30,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,중부대로,,경기도 이천시 호법면 안평리 755,88,1,N,N,37.24898915,127.4131275,5,6,17,Y,N,N,23,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,중부대로,,경기도 이천시 호법면 안평리 718,90,1,N,N,37.24391543,127.4212956,5,8,19.2,Y,N,N,23,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 진리동 450-1,425,1,N,N,37.27054984,127.4460209,6,8,21.6,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 중리동 408-1,427,1,Y,N,37.27421286,127.4471247,6,7,23,Y,N,Y,,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 중리동 236,428,1,Y,N,37.27757901,127.4408529,5,2.5,22.8,Y,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 중리동 236,429,1,N,N,37.27757901,127.4408529,4,6,13.8,Y,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 중리동 236,430,1,N,N,37.27757901,127.4408529,4,6,12.8,Y,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 중리동 236,431,1,N,N,37.27757901,127.4408529,4,8,12.8,Y,N,Y,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 171,432,1,Y,N,37.28102263,127.4452366,5,6,12.8,Y,N,Y,,,Y,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 171,433,1,N,N,37.28102263,127.4452366,4,6,12.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 171,434,1,N,N,37.28102263,127.4452366,4,6,12.8,Y,N,Y,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 171,435,1,N,N,37.28102263,127.4452366,4,6,12.8,Y,N,Y,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 171,436,1,N,N,37.28102263,127.4452366,4,8,12.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 171,437,1,N,N,37.28102263,127.4452366,4,4,12.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 479,438,1,Y,N,37.28463415,127.4432392,4,7,14.4,Y,N,Y,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 479,440,1,N,N,37.28463415,127.4432392,4,6,12,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 479,441,1,N,N,37.28463415,127.4432392,4,6,12,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 창전동 479,442,1,Y,N,37.28463415,127.4432392,4,7,11.6,Y,N,Y,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 증포동 394-4,443,1,Y,N,37.286275,127.4501839,4,7,13,Y,N,Y,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 증포동 151-9,445,1,N,N,37.28860828,127.4526561,5,8,17.2,Y,N,Y,,,Y,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 증포동 151-7,446,1,N,N,37.29010814,127.4539281,5,8,16.2,Y,N,Y,,,Y,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 증포동 산28,447,1,N,N,37.29163571,127.4550199,6,8,19,Y,N,N,,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 증포동 434,449,3,N,N,37.2945498,127.4563794,4,6,16.2,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 증포동 431-2,450,1,N,N,37.29596134,127.4571773,6,8,19.8,Y,N,N,,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 증포동 23-5,451,1,N,N,37.29704899,127.4578493,8,8,19,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,애련정로,,경기도 이천시 안흥동 443,453,1,Y,N,37.27721296,127.4590491,2,6,7.8,Y,N,N,,,Y,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,영창로,,경기도 이천시 관고동 443-1,532,1,N,N,37.28299471,127.4357987,4,6,13,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,영창로,,경기도 이천시 관고동 28,534,1,N,N,37.2818861,127.438352,4,4,12.6,Y,N,Y,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,영창로,,경기도 이천시 관고동 28,535,1,N,N,37.2818861,127.438352,4,4,12.6,Y,N,Y,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,영창로,,경기도 이천시 관고동 28,536,1,N,N,37.2818861,127.438352,4,6,11.6,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,영창로,,경기도 이천시 창전동 171,538,1,N,N,37.28102263,127.4452366,4,6,11.6,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,영창로,,경기도 이천시 창전동 171,539,1,N,N,37.28102263,127.4452366,4,4,11.6,Y,N,Y,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,영창로,,경기도 이천시 창전동 171,540,1,N,N,37.28102263,127.4452366,4,4,11.6,Y,N,Y,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,설봉로,,경기도 이천시 창전동 산8-14,394,1,N,N,37.2861582,127.4453005,2,4,9,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,설봉로,,경기도 이천시 창전동 476,395,1,N,N,37.28599408,127.4458182,2,2.5,11,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 중리동 478,396,1,Y,N,37.27635986,127.4416012,3,6,10.6,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 중리동 478,397,1,N,N,37.27635986,127.4416012,2,8,8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 중리동 236,398,1,N,N,37.27757901,127.4408529,2,6,7,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 중리동 236,399,1,N,N,37.27757901,127.4408529,2,6,11.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 중리동 236,400,1,N,N,37.27757901,127.4408529,2,6,11.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 중리동 236,401,1,Y,N,37.27757901,127.4408529,3,6,10.8,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 창전동 171,402,1,N,N,37.28102263,127.4452366,4,4,10.8,Y,N,N,,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 창전동 171,403,1,N,N,37.28102263,127.4452366,4,8,10.8,Y,N,N,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 창전동 171,404,1,N,N,37.28102263,127.4452366,2,4,10.8,Y,N,Y,,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 창전동 171,405,1,N,N,37.28102263,127.4452366,3,4,10.8,Y,N,Y,,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 창전동 479,406,1,N,N,37.28463415,127.4432392,2,6,7.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 창전동 479,407,1,Y,N,37.28463415,127.4432392,2,4,7.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,서희로,,경기도 이천시 창전동 476,409,1,N,N,37.28599408,127.4458182,1,2.5,15.4,N,N,N,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,어재연로,,경기도 이천시 중리동 236,410,1,N,N,37.27757901,127.4408529,2,6,7.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,어재연로,,경기도 이천시 중리동 236,411,1,N,N,37.27757901,127.4408529,2,4,7.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,어재연로,,경기도 이천시 중리동 236,413,1,N,N,37.27757901,127.4408529,2,6,7.8,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,어재연로,,경기도 이천시 중리동 236,414,1,N,N,37.27757901,127.4408529,2,6,7.8,Y,N,Y,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,어재연로,,경기도 이천시 창전동 171,415,1,N,N,37.28102263,127.4452366,2,7,7.2,Y,N,Y,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,어재연로,,경기도 이천시 창전동 171,417,1,N,N,37.28102263,127.4452366,2,4,7.6,N,N,N,,,N,N,N,N,이천시,031-644-2382,2020-09-03
9,이천시,어재연로,,경기도 이천시 창전동 171,418,1,N,N,37.28102263,127.4452366,2,6,7.6,Y,N,Y,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 율현동 535,419,1,N,N,37.25516682,127.4442963,7,6,23.4,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 율현동 512,421,1,N,N,37.26161139,127.4461038,7,8,21.8,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 율현동 520,422,1,Y,N,37.26563172,127.4456313,7,5,22.2,Y,N,N,,,Y,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,이섭대천로,,경기도 이천시 진리동 454-1,423,1,Y,N,37.26844217,127.4458281,7,7,21.8,Y,N,N,,,Y,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 사음동 710,5,1,Y,N,37.30018643,127.4077116,7,6,22.6,Y,Y,N,25,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 사음동 573-6,6,1,N,N,37.29893172,127.4083816,7,6,23.2,Y,Y,N,25,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 신둔면 수광리 439-9,1,1,N,N,37.31349284,127.3975175,7,8,24.8,Y,N,N,25,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 사음동 546,7,1,Y,N,37.29601878,127.411772,6,6,19.6,Y,Y,N,20,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 사음동 192-5,8,1,N,N,37.29423837,127.4184952,6,8,19.4,Y,Y,N,20,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,경기도 이천시 신둔면 경충대로 3122-20,경기도 이천시 신둔면 수광리 716번지,2,1,N,N,37.3050353,127.4049042,5,8,17.2,Y,N,N,20,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 사음동 169-1,9,1,N,N,37.29401706,127.4199376,8,8,19.2,Y,Y,N,20,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,경기도 이천시 신둔면 경충대로 3122-20,경기도 이천시 신둔면 수광리 716번지,3,1,N,N,37.3050353,127.4049042,6,8,20.2,Y,N,N,20,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 관고동 218-10,10,1,N,N,37.28169116,127.4325212,6,8,20.8,Y,Y,N,23,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 관고동 산52-7,11,1,Y,N,37.28021917,127.4334374,6,8,22.8,Y,Y,N,25,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 관고동 509,12,4,Y,N,37.27746306,127.4356317,6,6,22.2,Y,Y,N,25,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 중리동 117-6,14,4,Y,N,37.27463819,127.4466311,6,8,22.6,Y,N,N,25,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 중리동 36-9,15,4,Y,N,37.27460794,127.4474878,6,8,22.6,Y,N,N,25,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 진리동 8,16,4,Y,N,37.27413594,127.4507999,6,6,19.6,Y,N,N,20,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 진리동 430-1,18,4,Y,N,37.27316216,127.4533535,5,4,18,Y,N,N,20,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 신하리 88-2,19,4,Y,N,37.26632543,127.4622077,5,4,19.2,Y,N,N,20,,Y,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 신하리 614-8,20,1,N,N,37.26349723,127.4711527,6,6,20.2,Y,N,N,23,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 신하리 210-3,22,1,N,N,37.26202598,127.4740746,4,8,17,Y,N,N,20,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 신하리 489-3,23,1,N,N,37.25946577,127.4789059,5,8,18,Y,N,N,20,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 신하리 488-1,25,1,N,N,37.2587181,127.4810993,7,6,24.4,Y,N,N,25,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 신하리 555-3,26,1,N,N,37.2572519,127.4849339,6,8,26,Y,N,N,27,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 아미리 1066,28,4,N,N,37.24891888,127.4911813,6,8,21.8,Y,N,N,23,,Y,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 아미리 700-6,29,1,N,N,37.24813478,127.4912326,6,8,21.8,Y,N,N,23,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 가산리 769,30,1,N,N,37.24192039,127.5014032,7,8,25.2,Y,N,N,25,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 가산리 769,31,1,N,N,37.24192039,127.5014032,7,6,24,Y,N,N,25,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 가산리 484-1,32,1,N,N,37.24122501,127.5060418,7,8,22,Y,N,N,25,,N,Y,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 부발읍 응암리 316,36,1,N,N,37.2333376,127.5214613,6,8,20.8,Y,N,N,23,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 대월면 장평리 487-1,37,1,N,N,37.22069302,127.5262871,6,8,21,Y,N,N,23,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 이황리 625-1,38,1,N,N,37.16814863,127.5742595,5,8,16.4,Y,N,N,20,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 이황리 615,39,1,N,N,37.16217777,127.5755093,5,8,18.8,Y,N,N,23,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,경충대로,,경기도 이천시 장호원읍 이황리 434-1,40,1,N,N,37.15273547,127.5772617,4,6,16.4,Y,N,N,22,,N,N,N,Y,이천시,031-644-2382,2020-09-03
9,이천시,관고재로,,경기도 이천시 관고동 71,609,1,N,N,37.2826334,127.4360447,4,8,15.8,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,관고재로,,경기도 이천시 관고동 464-10,610,1,N,N,37.28199004,127.4345751,4,8,12,Y,N,N,,,N,Y,Y,Y,이천시,031-644-2382,2020-09-03
9,이천시,관고재로,,경기도 이천시 관고동 219-22,611,1,Y,N,37.28157829,127.4338286,4,8,12,N,N,N,,,N,Y,Y,N,이천시,031-644-2382,2020-09-03
9,이천시,경충대로2700,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466번지,612,1,N,N,37.27924591,127.4348949,2,4,6.4,N,N,N,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
9,이천시,경충대로2697,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466번지,614,1,N,N,37.27924591,127.4348949,2,6,10.8,N,N,N,,,N,N,N,N,이천시,031-644-2382,2020-09-03
9,이천시,경충대로2709,경기도 이천시 경충대로2700번길 7-5,경기도 이천시 관고동 466번지,616,1,N,N,37.27924591,127.4348949,2,6,7,N,N,N,,,N,Y,N,N,이천시,031-644-2382,2020-09-03
