시군명,구/읍면동명,업종구분명,시설명,대표자명,교습과정명,전화번호,소재지우편번호,행정동,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도
오산시,원동,학교교과교습학원,더하이츠오산본원학원,(주)데우스교육,중등A국어영어,,18139,대원동,"경기도 오산시 원동 813-5번지 401호일부,402호,403호","경기도 오산시 대원로 57, 401호일부,402호,403호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,에이블수학학원,박준철,국영수사과(중등),031-372-2141,18143,대원동,경기도 오산시 원동 349-7번지 코스모타워 601호,"경기도 오산시 오산로160번길 15, 601호 (원동,코스모타워)",37.14139415,127.0703907
오산시,원동,학교교과교습학원,비인음악학원,이미숙,초급피아노,031-375-8677,18140,대원동,경기도 오산시 원동 815-10번지 오산운암5단지주공가 상가 201호202호,경기도 오산시 대원로 68 오산운암5단지주공가상가 201호202호 (원동),37.14595014,127.0759776
오산시,원동,학교교과교습학원,눈높이러닝센터오산원동대림학원,(주)대교,"와락국어(P)1,2,3,4,5",031-373-9059,18143,대원동,"경기도 오산시 원동 404-13번지 승희프라자 203,204호","경기도 오산시 오산로132번길 28-19, 203,204호 (원동, 승희프라자)",37.13811302,127.0726725
오산시,원동,학교교과교습학원,오산원동잉글리시아이영어학원,양희주,초등영어고급,031-374-0529,18143,대원동,경기도 오산시 원동 900번지 원동e-편한세상2단지 201호,"경기도 오산시 오산로132번길 10, 201호 (원동, 원동e-편한세상2단지)",37.13725822,127.0706121
오산시,원동,학교교과교습학원,더오름학원,고은형,수학고등,031-372-5590,18143,대원동,경기도 오산시 원동 349-7번지 코스모타워 501호,"경기도 오산시 오산로160번길 15, 코스모타워 501호 (원동)",37.14139415,127.0703907
오산시,원동,학교교과교습학원,오산확인영어학원,(주)보성학원,중2영어,031-374-1334,18144,대원동,경기도 오산시 원동 391-1번지 패션폴라리스 407호,경기도 오산시 경기대로 154 패션폴라리스 407호 (원동),37.13841868,127.073832
오산시,원동,학교교과교습학원,오산확인영어학원,(주)보성학원,중1영어,031-374-1334,18144,대원동,경기도 오산시 원동 391-1번지 패션폴라리스 407호,경기도 오산시 경기대로 154 패션폴라리스 407호 (원동),37.13841868,127.073832
오산시,원동,평생직업교육학원,신샘컴퓨터디자인학원,하재승,영상편집,,18142,대원동,경기도 오산시 원동 787-4번지 임마누엘빌딩 3층,"경기도 오산시 원동로 41, 임마누엘빌딩 3층 (원동)",37.1428073,127.0729694
오산시,원동,학교교과교습학원,청춘날다학원,서한주,사회고등,,18139,대원동,경기도 오산시 원동 813-9번지 운암프라자 305호,"경기도 오산시 대원로 65, 운암프라자 305호 (원동)",37.14647284,127.0758318
오산시,원동,학교교과교습학원,주니퍼실용음악학원,박은경박흥선이윤복,피아노(취미심화),031-377-5256,18140,대원동,경기도 오산시 원동 815-9번지 주공프라자 301호,"경기도 오산시 대원로 72, 주공프라자 301호 (원동)",37.14600393,127.0764167
오산시,원동,학교교과교습학원,해법영어오산대림학원,장은주,"영어(예비중등,6학년)",070-4024-1278,18143,대원동,경기도 오산시 원동 346-13번지 원동프라자 502호,"경기도 오산시 오산로160번길 11, 502호 (원동,원동프라자)",37.14139445,127.0698617
오산시,원동,학교교과교습학원,눈높이러닝센터오산원동대림학원,(주)대교,"수학v1,2,3,4,5",031-373-9059,18143,대원동,"경기도 오산시 원동 404-13번지 승희프라자 203,204호","경기도 오산시 오산로132번길 28-19, 203,204호 (원동, 승희프라자)",37.13811302,127.0726725
오산시,원동,학교교과교습학원,오산교일학원2관,박준석,종합(초등),031-372-6940,18143,대원동,경기도 오산시 원동 447-5번지 리치밴프라자 2층,경기도 오산시 남부대로 327 리치밴프라자 2층 (원동),37.13603213,127.0717477
오산시,원동,학교교과교습학원,오산교일학원2관,박준석,종합B(중등),031-372-6940,18143,대원동,경기도 오산시 원동 447-5번지 리치밴프라자 2층,경기도 오산시 남부대로 327 리치밴프라자 2층 (원동),37.13603213,127.0717477
오산시,원동,학교교과교습학원,오산G1230학원,(주)케이지에듀,연합4(고등),031-377-3020,18144,대원동,"경기도 오산시 원동 372-1번지 다모아프라자 501호, 502-2호","경기도 오산시 경기대로 174, 501호, 502-2호 (원동, 다모아프라자)",37.14020279,127.0737774
오산시,원동,학교교과교습학원,지앤비영어학원,장복실,영어중등,031-375-0505,18146,대원동,경기도 오산시 원동 806-5번지 로얄프라자 401호,"경기도 오산시 경기대로 105, 401호 (원동,로얄프라자)",37.13400445,127.0723086
오산시,원동,학교교과교습학원,일신학원,황영미,고등영어기본,031-378-2590,18143,대원동,경기도 오산시 원동 346-13번지 원동프라자 401호,경기도 오산시 오산로160번길 11 원동프라자 401호 (원동),37.14139445,127.0698617
오산시,원동,학교교과교습학원,눈높이러닝센터오산원동대림학원,(주)대교,"한국사1,2,3,4,5",031-373-9059,18143,대원동,"경기도 오산시 원동 404-13번지 승희프라자 203,204호","경기도 오산시 오산로132번길 28-19, 203,204호 (원동, 승희프라자)",37.13811302,127.0726725
오산시,원동,학교교과교습학원,나우학원,방병석,초등피아노,031-372-8441,18149,대원동,경기도 오산시 원동 31-2번지 경희대엄지체육관 2층,경기도 오산시 부원로 67-3 2층 (원동),37.14300571,127.0865887
오산시,원동,학교교과교습학원,토즈스터디센터원동독서실,허정우허지연,학생다인실,,18139,대원동,경기도 오산시 원동 811-5번지 오산메디칼프라자 601호 일부 (원동),"경기도 오산시 성호대로 122, 오산메디칼프라자 601호 일부 (원동)",37.14841975,127.0747756
오산시,원동,학교교과교습학원,베베궁학원,이유미,유치부(단과),031-374-8868,18143,대원동,"경기도 오산시 원동 404-15번지 401호, 402호","경기도 오산시 오산로132번길 36, 401호, 402호 (원동)",37.13856354,127.0726729
오산시,원동,평생직업교육학원,신샘컴퓨터디자인학원,하재승,파워포인트,,18142,대원동,경기도 오산시 원동 787-4번지 임마누엘빌딩 3층,"경기도 오산시 원동로 41, 임마누엘빌딩 3층 (원동)",37.1428073,127.0729694
오산시,원동,학교교과교습학원,주니퍼실용음악학원,박은경박흥선이윤복,피아노(어린이초급),031-377-5256,18140,대원동,경기도 오산시 원동 815-9번지 주공프라자 301호,"경기도 오산시 대원로 72, 주공프라자 301호 (원동)",37.14600393,127.0764167
오산시,원동,평생직업교육학원,신샘컴퓨터디자인학원,하재승,캐드3D(중급),,18142,대원동,경기도 오산시 원동 787-4번지 임마누엘빌딩 3층,"경기도 오산시 원동로 41, 임마누엘빌딩 3층 (원동)",37.1428073,127.0729694
오산시,원동,학교교과교습학원,더하이츠오산본원학원,(주)데우스교육,중등수학A수학,,18139,대원동,"경기도 오산시 원동 813-5번지 401호일부,402호,403호","경기도 오산시 대원로 57, 401호일부,402호,403호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,더하이츠오산본원학원,(주)데우스교육,중등특강B종합,,18139,대원동,"경기도 오산시 원동 813-5번지 401호일부,402호,403호","경기도 오산시 대원로 57, 401호일부,402호,403호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,더하이츠오산본원학원,(주)데우스교육,고등특강A종합,,18139,대원동,"경기도 오산시 원동 813-5번지 401호일부,402호,403호","경기도 오산시 대원로 57, 401호일부,402호,403호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,청춘날다학원,서한주,영어고등,,18139,대원동,경기도 오산시 원동 813-9번지 운암프라자 305호,"경기도 오산시 대원로 65, 운암프라자 305호 (원동)",37.14647284,127.0758318
오산시,원동,학교교과교습학원,더하이츠오산본원학원,(주)데우스교육,중등수학B수학,,18139,대원동,"경기도 오산시 원동 813-5번지 401호일부,402호,403호","경기도 오산시 대원로 57, 401호일부,402호,403호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,액터스엘연기학원,이규희,뉴스타연기,,18139,대원동,경기도 오산시 원동 755-9번지 2층,"경기도 오산시 경기대로 258, 2층 (원동)",37.14769946,127.0738632
오산시,원동,학교교과교습학원,더하이츠오산본원학원,(주)데우스교육,고등영어,,18139,대원동,"경기도 오산시 원동 813-5번지 401호일부,402호,403호","경기도 오산시 대원로 57, 401호일부,402호,403호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,오산교일학원2관,박준석,단과(고등),031-372-6940,18143,대원동,경기도 오산시 원동 447-5번지 리치밴프라자 2층,경기도 오산시 남부대로 327 리치밴프라자 2층 (원동),37.13603213,127.0717477
오산시,원동,학교교과교습학원,노벨보습학원,송인숙,수학초등,031-373-3321,18140,대원동,경기도 오산시 원동 815-9번지 운암주공프라자 2층,경기도 오산시 대원로 72 2층 (원동),37.14600393,127.0764167
오산시,원동,학교교과교습학원,한컴퓨터학원,이제천,ITQ(초중고),031-373-3334,18139,대원동,경기도 오산시 원동 813-5번지 중앙씨티월3 701호,"경기도 오산시 대원로 57,  701호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,한컴퓨터학원,이제천,정보처리기사(일반),031-373-3334,18139,대원동,경기도 오산시 원동 813-5번지 중앙씨티월3 701호,"경기도 오산시 대원로 57,  701호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,오산G1230학원,(주)케이지에듀,연합2(고등),031-377-3020,18144,대원동,"경기도 오산시 원동 372-1번지 다모아프라자 501호, 502-2호","경기도 오산시 경기대로 174, 501호, 502-2호 (원동, 다모아프라자)",37.14020279,127.0737774
오산시,원동,학교교과교습학원,오산교일학원,박준석,종합/중등,031-372-6970,18146,대원동,경기도 오산시 원동 806-4번지 수성빌딩 4층,경기도 오산시 남부대로 330-17 수성빌딩4층 (원동),37.13433787,127.0722526
오산시,원동,학교교과교습학원,눈높이러닝센터오산원동대림학원,(주)대교,"영어1,2,3,4,5",031-373-9059,18143,대원동,"경기도 오산시 원동 404-13번지 승희프라자 203,204호","경기도 오산시 오산로132번길 28-19, 203,204호 (원동, 승희프라자)",37.13811302,127.0726725
오산시,원동,학교교과교습학원,오산시매쓰사고력수학학원,안희영,위니매쓰,031-376-9939,18139,대원동,경기도 오산시 원동 813-8번지 중앙씨티월2 602호,"경기도 오산시 대원로 63, 중앙씨티월2 602호 (원동)",37.14647306,127.0754716
오산시,원동,학교교과교습학원,오산G1230학원,(주)케이지에듀,중등수학(필즈),031-377-3020,18144,대원동,"경기도 오산시 원동 372-1번지 다모아프라자 501호, 502-2호","경기도 오산시 경기대로 174, 501호, 502-2호 (원동, 다모아프라자)",37.14020279,127.0737774
오산시,원동,학교교과교습학원,오산원동잉글리시아이영어학원,양희주,초등수학,031-374-0529,18143,대원동,경기도 오산시 원동 900번지 원동e-편한세상2단지 201호,"경기도 오산시 오산로132번길 10, 201호 (원동, 원동e-편한세상2단지)",37.13725822,127.0706121
오산시,원동,학교교과교습학원,더오름학원,고은형,수학초등,031-372-5590,18143,대원동,경기도 오산시 원동 349-7번지 코스모타워 501호,"경기도 오산시 오산로160번길 15, 코스모타워 501호 (원동)",37.14139415,127.0703907
오산시,원동,학교교과교습학원,오산쓰리제이에듀학원,주식회사쓰리제이,스파르타보충,,18139,대원동,경기도 오산시 원동 813-5번지 중앙씨티월3 802호,"경기도 오산시 대원로 57, 802호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,더스터디독서실,박준철,1개월반,031-376-2238,18143,대원동,경기도 오산시 원동 349-7번지 코스모타워 701호,"경기도 오산시 오산로160번길 15, 701호 (원동,코스모타워)",37.14139415,127.0703907
오산시,원동,학교교과교습학원,멘토e클래스학원,장애선,영어(초등중급),070-8288-5248,18144,대원동,경기도 오산시 원동 379-12번지 우주마루 101동 201호 일부,"경기도 오산시 경기대로148번길 13, 우주마루 101동 201호 일부 (원동)",37.13794952,127.074867
오산시,원동,학교교과교습학원,멘토e클래스학원,장애선,영어(중등),070-8288-5248,18144,대원동,경기도 오산시 원동 379-12번지 우주마루 101동 201호 일부,"경기도 오산시 경기대로148번길 13, 우주마루 101동 201호 일부 (원동)",37.13794952,127.074867
오산시,원동,학교교과교습학원,창조의아침미술학원,성윤상,중등취미,031-374-5354,18143,대원동,"경기도 오산시 원동 333-18번지 메딕빌딩 502,503,504호","경기도 오산시 경기대로 189, 메딕빌딩 502,503,504호 (원동)",37.14169901,127.0729796
오산시,원동,학교교과교습학원,피카소미술학원,김중현,주2회반,031-374-3635,18143,대원동,경기도 오산시 원동 404-15번지 대림프라자 301호,"경기도 오산시 오산로132번길 36, 301호 (원동,대림프라자)",37.13856354,127.0726729
오산시,원동,학교교과교습학원,청담어학원오산캠퍼스학원,길준홍,원어민영어초중,070-8680-3550,18144,대원동,경기도 오산시 원동 391-1번지 패션폴라리스 402호 403호,경기도 오산시 경기대로 154 패션폴라리스 402호 403호 (원동),37.13841868,127.073832
오산시,원동,학교교과교습학원,한컴퓨터학원,이제천,"ITQ-워드,컴활(일반)",031-373-3334,18139,대원동,경기도 오산시 원동 813-5번지 중앙씨티월3 701호,"경기도 오산시 대원로 57,  701호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,눈높이러닝센터오산원동대림학원,(주)대교,"과학1,2,3,4,5",031-373-9059,18143,대원동,"경기도 오산시 원동 404-13번지 승희프라자 203,204호","경기도 오산시 오산로132번길 28-19, 203,204호 (원동, 승희프라자)",37.13811302,127.0726725
오산시,원동,학교교과교습학원,한컴퓨터학원,이제천,"워드,컴활",031-373-3334,18139,대원동,경기도 오산시 원동 813-5번지 중앙씨티월3 701호,"경기도 오산시 대원로 57,  701호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,한컴퓨터학원,이제천,"MOS(고,일반)",031-373-3334,18139,대원동,경기도 오산시 원동 813-5번지 중앙씨티월3 701호,"경기도 오산시 대원로 57,  701호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,오산G1230학원,(주)케이지에듀,연합가(고등),031-377-3020,18144,대원동,"경기도 오산시 원동 372-1번지 다모아프라자 501호, 502-2호","경기도 오산시 경기대로 174, 501호, 502-2호 (원동, 다모아프라자)",37.14020279,127.0737774
오산시,원동,학교교과교습학원,아마란스실용음악학원,노하령,드럼,070-8225-0440,18143,대원동,경기도 오산시 원동 447-5번지 리치벤프라자 304호,경기도 오산시 남부대로 327 리치벤프라자 304호 (원동),37.13603213,127.0717477
오산시,원동,학교교과교습학원,일신학원,황영미,초등수학기본,031-378-2590,18143,대원동,경기도 오산시 원동 346-13번지 원동프라자 401호,경기도 오산시 오산로160번길 11 원동프라자 401호 (원동),37.14139445,127.0698617
오산시,원동,학교교과교습학원,눈높이러닝센터오산원동대림학원,(주)대교,"중등역사1,2,3,4,5",031-373-9059,18143,대원동,"경기도 오산시 원동 404-13번지 승희프라자 203,204호","경기도 오산시 오산로132번길 28-19, 203,204호 (원동, 승희프라자)",37.13811302,127.0726725
오산시,원동,학교교과교습학원,뉴욕영어수학학원,최덕희,영어초등A,031-377-5767,18143,대원동,경기도 오산시 원동 346-13번지 원동프라자 402호,"경기도 오산시 오산로160번길 11, 402호 (원동)",37.14139445,127.0698617
오산시,원동,학교교과교습학원,와튼학원,조은실,영어고등,031-372-0984,18139,대원동,경기도 오산시 원동 813-9번지 운암프라자 305호,경기도 오산시 대원로 65 운암프라자 305호 (원동),37.14647284,127.0758318
오산시,원동,학교교과교습학원,퀼른음악학원,김기자,바이엘,031-372-6395,18143,대원동,경기도 오산시 원동 404-15번지 대림프라자 5층,경기도 오산시 오산로132번길 36 대림프라자 5층 (원동),37.13856354,127.0726729
오산시,원동,학교교과교습학원,비인음악학원,이미숙,고급/입시 피아노,031-375-8677,18140,대원동,경기도 오산시 원동 815-10번지 오산운암5단지주공가 상가 201호202호,경기도 오산시 대원로 68 오산운암5단지주공가상가 201호202호 (원동),37.14595014,127.0759776
오산시,원동,평생직업교육학원,현대미용학원,차경희,마스터,,18143,대원동,경기도 오산시 원동 346-13번지 원동프라자 302호,"경기도 오산시 오산로160번길 11, 원동프라자 302호 (원동)",37.14139445,127.0698617
오산시,원동,학교교과교습학원,오산쓰리제이에듀학원,주식회사쓰리제이,모의고사보충특강,,18139,대원동,경기도 오산시 원동 813-5번지 중앙씨티월3 802호,"경기도 오산시 대원로 57, 802호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,르네상스학원,이민수,중등영어,031-227-5869,18143,대원동,경기도 오산시 원동 345-12번지 원동G MATE 601호,"경기도 오산시 오산로160번길 7, 601호 (원동,원동 G-MATE)",37.14136759,127.0695578
오산시,원동,학교교과교습학원,차오름영어수학학원,김근태,영어(중),031-372-4205,18140,대원동,경기도 오산시 원동 815-9번지 운암주공프라자 202호,"경기도 오산시 대원로 72, 202호 (원동)",37.14600393,127.0764167
오산시,원동,학교교과교습학원,오산G1230학원,(주)케이지에듀,종합A(고등),031-377-3020,18144,대원동,"경기도 오산시 원동 372-1번지 다모아프라자 501호, 502-2호","경기도 오산시 경기대로 174, 501호, 502-2호 (원동, 다모아프라자)",37.14020279,127.0737774
오산시,원동,학교교과교습학원,일신학원,황영미,고등영어심화,031-378-2590,18143,대원동,경기도 오산시 원동 346-13번지 원동프라자 401호,경기도 오산시 오산로160번길 11 원동프라자 401호 (원동),37.14139445,127.0698617
오산시,원동,학교교과교습학원,오산원동잉글리시아이영어학원,양희주,초등영어A,031-374-0529,18143,대원동,경기도 오산시 원동 900번지 원동e-편한세상2단지 201호,"경기도 오산시 오산로132번길 10, 201호 (원동, 원동e-편한세상2단지)",37.13725822,127.0706121
오산시,원동,학교교과교습학원,국제리듬음악학원,김화중,피아노입시,031-372-1733,18143,대원동,경기도 오산시 원동 888번지 대림이편한세상1단지 상가 204호,경기도 오산시 오산로160번길 14  대림이편한세상 1단지 상가 204호 (원동),37.14008779,127.0701081
오산시,원동,학교교과교습학원,비인음악학원,이미숙,기타,031-375-8677,18140,대원동,경기도 오산시 원동 815-10번지 오산운암5단지주공가 상가 201호202호,경기도 오산시 대원로 68 오산운암5단지주공가상가 201호202호 (원동),37.14595014,127.0759776
오산시,원동,학교교과교습학원,신영학원,박준철,국어고등,031-377-2141,18143,대원동,경기도 오산시 원동 349-7번지 코스모타워 602호~604호,"경기도 오산시 오산로160번길 15, 602호~604호 (원동,코스모타워)",37.14139415,127.0703907
오산시,원동,학교교과교습학원,주니퍼실용음악학원,박은경박흥선이윤복,피아노(취미기본),031-377-5256,18140,대원동,경기도 오산시 원동 815-9번지 주공프라자 301호,"경기도 오산시 대원로 72, 주공프라자 301호 (원동)",37.14600393,127.0764167
오산시,원동,학교교과교습학원,청춘날다2관학원,서한주,수학(초등부),031-375-2900,18139,대원동,경기도 오산시 원동 813-8번지 중앙씨티월 401호 일부 (원동),"경기도 오산시 대원로 63, 중앙씨티월401호일부 (원동)",37.14647306,127.0754716
오산시,원동,학교교과교습학원,뷰티풀스토리독서실,정광숙,개인실,031-375-0928,18143,대원동,경기도 오산시 원동 349-7번지 코스모타워 8층 803호 804호,경기도 오산시 오산로160번길 15 코스모타워 8층 803호 804호 (원동),37.14139415,127.0703907
오산시,원동,학교교과교습학원,에브라임학원,김신기,영어level4,031-375-7003,18149,대원동,"경기도 오산시 원동 31-2번지 경희대엄지체육관 상가동 105호,106호","경기도 오산시 부원로 67-3, 상가동 105호,106호 (원동,경희대엄지체육관)",37.14300571,127.0865887
오산시,원동,학교교과교습학원,W플러스독서실,박준석,비재원생,,18144,대원동,경기도 오산시 원동 372-1번지 다모아프라자 503호,"경기도 오산시 경기대로 174, 503호 (원동, 다모아프라자)",37.14020279,127.0737774
오산시,원동,학교교과교습학원,더하이츠오산본원학원,(주)데우스교육,중등수학C수학,,18139,대원동,"경기도 오산시 원동 813-5번지 401호일부,402호,403호","경기도 오산시 대원로 57, 401호일부,402호,403호 (원동)",37.14650054,127.0747288
오산시,원동,학교교과교습학원,노벨보습학원,송인숙,영어중등,031-373-3321,18140,대원동,경기도 오산시 원동 815-9번지 운암주공프라자 2층,경기도 오산시 대원로 72 2층 (원동),37.14600393,127.0764167
오산시,원동,학교교과교습학원,비인음악학원,이미숙,중급우크렐레,031-375-8677,18140,대원동,경기도 오산시 원동 815-10번지 오산운암5단지주공가 상가 201호202호,경기도 오산시 대원로 68 오산운암5단지주공가상가 201호202호 (원동),37.14595014,127.0759776
오산시,원동,학교교과교습학원,주니퍼실용음악학원,박은경박흥선이윤복,작곡,031-377-5256,18140,대원동,경기도 오산시 원동 815-9번지 주공프라자 301호,"경기도 오산시 대원로 72, 주공프라자 301호 (원동)",37.14600393,127.0764167
오산시,은계동,학교교과교습학원,엘리엘음악학원,송정화오광열,피아노(체르니30),031-375-9494,18115,중앙동,경기도 오산시 은계동 67-17번지 3층 일부,"경기도 오산시 경기대로 395, 3층일부 (은계동)",37.1591992,127.0697535
오산시,은계동,학교교과교습학원,엘리엘음악학원,송정화오광열,드럼,031-375-9494,18115,중앙동,경기도 오산시 은계동 67-17번지 3층 일부,"경기도 오산시 경기대로 395, 3층일부 (은계동)",37.1591992,127.0697535
오산시,은계동,학교교과교습학원,일류속셈학원,김성은,초등,031-373-5794,18116,중앙동,경기도 오산시 은계동 94-1번지 2층,"경기도 오산시 은여울로 43, 2층 (은계동)",37.15869377,127.0712279
오산시,은계동,학교교과교습학원,엘리엘음악학원,송정화오광열,피아노(체르니40),031-375-9494,18115,중앙동,경기도 오산시 은계동 67-17번지 3층 일부,"경기도 오산시 경기대로 395, 3층일부 (은계동)",37.1591992,127.0697535
오산시,은계동,학교교과교습학원,엘리엘음악학원,송정화오광열,피아노(기초),031-375-9494,18115,중앙동,경기도 오산시 은계동 67-17번지 3층 일부,"경기도 오산시 경기대로 395, 3층일부 (은계동)",37.1591992,127.0697535
오산시,은계동,학교교과교습학원,일류속셈학원,김성은,초등언어,031-373-5794,18116,중앙동,경기도 오산시 은계동 94-1번지 2층,"경기도 오산시 은여울로 43, 2층 (은계동)",37.15869377,127.0712279
오산시,은계동,학교교과교습학원,엘리엘미술가베학원,송정화,미술가베(주1회),,18115,중앙동,경기도 오산시 은계동 67-17번지,"경기도 오산시 경기대로 395, 303-2 (은계동)",37.1591992,127.0697535
오산시,은계동,학교교과교습학원,엘리엘음악학원,송정화오광열,피아노(체르니100),031-375-9494,18115,중앙동,경기도 오산시 은계동 67-17번지 3층 일부,"경기도 오산시 경기대로 395, 3층일부 (은계동)",37.1591992,127.0697535
오산시,은계동,학교교과교습학원,엘리엘음악학원,송정화오광열,플룻,031-375-9494,18115,중앙동,경기도 오산시 은계동 67-17번지 3층 일부,"경기도 오산시 경기대로 395, 3층일부 (은계동)",37.1591992,127.0697535
오산시,은계동,학교교과교습학원,일류속셈학원,김성은,초등수학,031-373-5794,18116,중앙동,경기도 오산시 은계동 94-1번지 2층,"경기도 오산시 은여울로 43, 2층 (은계동)",37.15869377,127.0712279
오산시,은계동,학교교과교습학원,엘리엘미술가베학원,송정화,미술가베(주3회),,18115,중앙동,경기도 오산시 은계동 67-17번지,"경기도 오산시 경기대로 395, 303-2 (은계동)",37.1591992,127.0697535
오산시,청학동,학교교과교습학원,수독서실,현신일,독서실,031-373-7379,18119,남촌동,경기도 오산시 청학동 37-6번지 2층 3층 4층,경기도 오산시 청학로17번길 6-8 2층 3층 4층 (청학동),37.15147241,127.0618671
오산시,청학동,교습소,라보체성악음악교습소,김요셉,음악,,18119,남촌동,경기도 오산시 청학동 5-5번지 1층 일부 하영교회,경기도 오산시 청학로 58,37.15397598,127.0645032
오산시,청호동,학교교과교습학원,최상학원,이영희,수학(초등),031-664-7905,18151,대원동,경기도 오산시 청호동 42-3번지 리젠시 3층,"경기도 오산시 남부대로 466, 3층 (청호동, 리젠시)",37.13239239,127.085114
오산시,청호동,학교교과교습학원,최상학원,이영희,사회(초등),031-664-7905,18151,대원동,경기도 오산시 청호동 42-3번지 리젠시 3층,"경기도 오산시 남부대로 466, 3층 (청호동, 리젠시)",37.13239239,127.085114
오산시,청호동,학교교과교습학원,최상학원,이영희,영어(고등),031-664-7905,18151,대원동,경기도 오산시 청호동 42-3번지 리젠시 3층,"경기도 오산시 남부대로 466, 3층 (청호동, 리젠시)",37.13239239,127.085114
오산시,청호동,학교교과교습학원,자이음악학원,임영숙,플룻,031-611-5222,18151,대원동,경기도 오산시 청호동 322번지 엘지아파트 상가 208호,경기도 오산시 동부대로 332-10  엘지아파트 상가 내 208호 (청호동),37.13142308,127.079396
오산시,청호동,학교교과교습학원,하모니비전교육센터학원,박현미,국어,031-668-4974,18151,대원동,경기도 오산시 청호동 333번지 오산 청호 엘리시아 상가동 201~204호,"경기도 오산시 청호로 23-24, 상가동 201~204호 (청호동, 오산 청호 엘리시아)",37.12989833,127.0824104
오산시,청호동,학교교과교습학원,하모니비전교육센터학원,박현미,과학,031-668-4974,18151,대원동,경기도 오산시 청호동 333번지 오산 청호 엘리시아 상가동 201~204호,"경기도 오산시 청호로 23-24, 상가동 201~204호 (청호동, 오산 청호 엘리시아)",37.12989833,127.0824104
오산시,청호동,학교교과교습학원,청호영재학원,장현주,사회초등,031-667-0564,18151,대원동,경기도 오산시 청호동 322번지 오산자이아파트 상가 303호,경기도 오산시 동부대로 332-10  오산자이아파트 상가 303호 (청호동),37.13142308,127.079396
오산시,청호동,학교교과교습학원,최상학원,이영희,중국어(중고등),031-664-7905,18151,대원동,경기도 오산시 청호동 42-3번지 리젠시 3층,"경기도 오산시 남부대로 466, 3층 (청호동, 리젠시)",37.13239239,127.085114
오산시,청호동,학교교과교습학원,최상학원,이영희,영어(초등),031-664-7905,18151,대원동,경기도 오산시 청호동 42-3번지 리젠시 3층,"경기도 오산시 남부대로 466, 3층 (청호동, 리젠시)",37.13239239,127.085114
오산시,청호동,학교교과교습학원,최상학원,이영희,수학(고등),031-664-7905,18151,대원동,경기도 오산시 청호동 42-3번지 리젠시 3층,"경기도 오산시 남부대로 466, 3층 (청호동, 리젠시)",37.13239239,127.085114
오산시,청호동,학교교과교습학원,자이음악학원,임영숙,피아노중급,031-611-5222,18151,대원동,경기도 오산시 청호동 322번지 엘지아파트 상가 208호,경기도 오산시 동부대로 332-10  엘지아파트 상가 내 208호 (청호동),37.13142308,127.079396
오산시,청호동,학교교과교습학원,하모니비전교육센터학원,박현미,수학,031-668-4974,18151,대원동,경기도 오산시 청호동 333번지 오산 청호 엘리시아 상가동 201~204호,"경기도 오산시 청호로 23-24, 상가동 201~204호 (청호동, 오산 청호 엘리시아)",37.12989833,127.0824104
오산시,청호동,학교교과교습학원,청호영재학원,장현주,과학초등,031-667-0564,18151,대원동,경기도 오산시 청호동 322번지 오산자이아파트 상가 303호,경기도 오산시 동부대로 332-10  오산자이아파트 상가 303호 (청호동),37.13142308,127.079396
오산시,청호동,학교교과교습학원,자이음악학원,임영숙,피아노고급,031-611-5222,18151,대원동,경기도 오산시 청호동 322번지 엘지아파트 상가 208호,경기도 오산시 동부대로 332-10  엘지아파트 상가 내 208호 (청호동),37.13142308,127.079396
오산시,청호동,학교교과교습학원,청호영재학원,장현주,수학초등,031-667-0564,18151,대원동,경기도 오산시 청호동 322번지 오산자이아파트 상가 303호,경기도 오산시 동부대로 332-10  오산자이아파트 상가 303호 (청호동),37.13142308,127.079396
오산시,청호동,학교교과교습학원,최상학원,이영희,수학(중등),031-664-7905,18151,대원동,경기도 오산시 청호동 42-3번지 리젠시 3층,"경기도 오산시 남부대로 466, 3층 (청호동, 리젠시)",37.13239239,127.085114
오산시,청호동,학교교과교습학원,최상학원,이영희,영어(중등),031-664-7905,18151,대원동,경기도 오산시 청호동 42-3번지 리젠시 3층,"경기도 오산시 남부대로 466, 3층 (청호동, 리젠시)",37.13239239,127.085114
오산시,청호동,학교교과교습학원,하모니비전교육센터학원,박현미,사회,031-668-4974,18151,대원동,경기도 오산시 청호동 333번지 오산 청호 엘리시아 상가동 201~204호,"경기도 오산시 청호로 23-24, 상가동 201~204호 (청호동, 오산 청호 엘리시아)",37.12989833,127.0824104
